cls	score
0	0.442310110034
1	0.811217962726
1	0.905358345054
0	0.536071688451
1	0.550225038877
0	0.264756361128
0	0.455911637276
1	0.859015440642
0	0.327077113238
0	0.339376075332
1	0.790010088492
1	0.876422300636
1	0.879333922263
1	0.902007919146
1	0.936470296969
1	0.893574910342
1	0.952167861701
0	0.27797915194
0	0.140764375175
1	0.818486775117
1	0.74226164579
1	0.371484430101
1	0.326824381042
1	0.953272087196
1	0.761962472487
0	0.428064637683
0	0.610206593438
0	0.149916731577
1	0.312996100422
1	0.954127704067
1	0.942865228341
0	0.141200131461
0	0.130479584932
0	0.383203141058
1	0.299152733637
0	0.392814554554
1	0.649306842816
0	0.41293671175
1	0.866043216439
0	0.398476999479
1	0.867718561756
1	0.907724380246
0	0.141865254542
1	0.726626199378
0	0.0923638176736
0	0.42271752538
1	0.94309964856
0	0.470773134188
1	0.959119561526
0	0.15617269357
1	0.879950946671
0	0.460966970233
0	0.488880054105
1	0.702889804006
1	0.80756370109
0	0.195552859915
1	0.81113293085
0	0.490054687582
0	0.442475833627
0	0.468002209483
0	0.678433807556
0	0.512151716308
1	0.861673373406
1	0.849724922307
0	0.668054822206
1	0.861305206159
1	0.728363834832
1	0.867844033326
1	0.477760135025
0	0.53099883629
0	0.627081296233
1	0.832947308576
0	0.344973961365
0	0.346247125459
1	0.786863877291
0	0.492010302003
1	0.908002547484
0	0.346735865264
0	0.665881478966
1	0.747534686714
0	0.760672524897
1	0.838935172763
1	0.914611270446
0	0.112517630175
0	0.553014245016
1	0.317480170794
0	0.327395203278
0	0.141310054893
1	0.526175148526
0	0.262167868771
0	0.203123877425
0	0.469380214617
0	0.15601737249
1	0.432798336597
0	0.461052771933
0	0.13712925667
0	0.139966150148
0	0.329576797977
0	0.142783201499
0	0.417253022689
1	0.828599646822
0	0.133977169878
0	0.197124666054
0	0.118901147262
0	0.194179179806
0	0.173792933207
0	0.246484217418
0	0.166085282411
1	0.909730976507
1	0.522767513472
0	0.148343334713
0	0.359158705025
0	0.33477830579
0	0.173555062882
0	0.508997877816
0	0.332688493697
0	0.150554355174
0	0.305919432679
0	0.158148587114
0	0.449971155947
0	0.511541506506
0	0.162553915094
0	0.152561185528
0	0.236634940541
0	0.392661441252
0	0.113582876754
0	0.322997171607
0	0.425002249846
0	0.273476593557
0	0.15268576743
1	0.642980497501
0	0.305089735301
0	0.136110067056
0	0.142663665461
0	0.290212546836
0	0.248547460086
1	0.491451343631
0	0.184475080631
0	0.199938060649
0	0.0775577810103
0	0.256801101684
0	0.229053919053
0	0.151310888406
0	0.183133298206
1	0.836720918426
0	0.372110416394
0	0.306951607114
0	0.181691049742
0	0.10414014256
0	0.347767110914
0	0.236523453008
0	0.836305836353
0	0.431866667271
0	0.163937714835
0	0.429347150798
0	0.39299601142
1	0.384341861005
0	0.123707611149
0	0.185122297351
0	0.141404669189
0	0.141778534989
0	0.110719653468
0	0.301607294973
0	0.235952969015
0	0.230806299503
0	0.254033333935
1	0.203796657749
0	0.173834952883
0	0.133967772556
0	0.108365400478
0	0.769617246572
0	0.421568107162
0	0.372172532578
0	0.459981350749
0	0.155811649911
0	0.573127131059
0	0.132322235607
0	0.113970221023
0	0.150728402873
1	0.0859737347241
0	0.208640590377
1	0.901291760751
0	0.176002037169
0	0.191763843572
0	0.26703557315
0	0.154455342311
0	0.126522835892
0	0.428844908649
0	0.171493427671
0	0.331435492714
0	0.314339122182
0	0.191405706251
1	0.560052362953
0	0.217932182437
0	0.1125456064
0	0.373093870337
0	0.149972050061
1	0.888793145829
0	0.470895924833
1	0.757468879529
1	0.819374094159
1	0.876598571891
1	0.620755288093
0	0.411213058638
0	0.376558034646
0	0.400566353872
1	0.878469973401
0	0.104899814603
0	0.188035333948
0	0.290970851855
0	0.317531484868
0	0.164726128189
0	0.244815781216
0	0.422784652803
0	0.415425733166
0	0.145198901558
0	0.169971948611
0	0.114694404063
0	0.416327808311
0	0.378480042655
0	0.362223988435
0	0.143619190581
0	0.322321799111
0	0.213304880676
1	0.52192491444
0	0.388170041063
1	0.139589148289
0	0.383516873268
0	0.366575158082
0	0.455613958336
0	0.125296903015
0	0.177946975402
0	0.433406651547
0	0.723224482178
0	0.306257695579
0	0.181684470392
0	0.244570557738
0	0.123483475729
0	0.142250682039
0	0.423577565083
0	0.140991734819
0	0.300221647096
0	0.190470342553
0	0.288777149927
0	0.179067568226
0	0.170003370959
0	0.130597820799
0	0.128015339393
0	0.141544658953
0	0.227587363801
0	0.238055290384
0	0.403163499575
0	0.398045588482
0	0.386070323706
0	0.157410685441
0	0.299555131362
1	0.202250126412
1	0.468413069821
0	0.101629181602
0	0.175775321891
0	0.120199188248
0	0.4086830098
0	0.200173585952
0	0.2039011598
0	0.0934020302956
0	0.461621213855
0	0.379222855163
0	0.153778623331
0	0.165519262283
0	0.218356056263
0	0.3182141551
0	0.122871129801
0	0.300422880995
0	0.189775330061
0	0.441503886161
0	0.144992815035
0	0.84699688642
0	0.110285353136
0	0.123699910085
0	0.317524800142
0	0.159120574039
0	0.153874031891
0	0.59648343597
1	0.322122111408
0	0.159228976285
0	0.350853854129
1	0.906121431708
0	0.0939906886986
0	0.155988015916
0	0.349977278959
0	0.52042138732
0	0.182304637455
0	0.176673397486
0	0.428748801016
0	0.0965881343115
0	0.103363902859
0	0.112637039012
0	0.186612317628
1	0.901290521793
0	0.328423230722
0	0.4801069006
1	0.840037323869
0	0.123091765566
0	0.187969684236
0	0.281221073357
1	0.459077286137
0	0.151887422184
0	0.197831405438
0	0.36574944821
0	0.165615675067
0	0.301015610601
1	0.961505576287
0	0.183952495903
1	0.940174227132
0	0.223442379517
0	0.0938348524542
0	0.171700845793
0	0.328561398475
0	0.40793500022
0	0.130399352882
0	0.134172049555
0	0.458633928642
0	0.197843364647
0	0.199992122097
0	0.19910998714
0	0.370950646446
0	0.267990312202
0	0.0985486863016
0	0.273581050893
0	0.40535797797
0	0.110103389135
1	0.844733585438
0	0.628049606035
0	0.11479442363
0	0.158728762098
0	0.259971716876
0	0.148912603494
0	0.181348210722
0	0.267131487422
0	0.180476800305
0	0.0749386353648
0	0.646598665201
1	0.950723655753
0	0.328480233651
0	0.116175117274
0	0.108045971831
0	0.171857043913
0	0.501027571317
0	0.157293924122
0	0.358972008505
0	0.47230248296
0	0.0952556094919
1	0.311253102796
0	0.473282115797
0	0.336322728988
0	0.326963949681
0	0.196694593265
1	0.909655329308
0	0.175300683291
0	0.27803102289
0	0.297948975648
0	0.239150891515
1	0.506432464343
0	0.698509973228
0	0.14525518667
0	0.14654178467
0	0.775973032264
0	0.427518375317
0	0.425430988419
1	0.921841148918
0	0.414993851162
0	0.386816596717
0	0.245994877639
1	0.349131959017
0	0.453545244744
0	0.305900911342
0	0.205902494103
0	0.452540216211
0	0.113514422464
0	0.412849745703
0	0.332750103222
0	0.156428207223
0	0.187522761119
0	0.31457406657
0	0.174241630606
0	0.236681368448
0	0.256278575751
1	0.830705878566
1	0.815771606799
0	0.387592467974
0	0.409786283661
0	0.171473726802
0	0.222194644068
0	0.624011243228
0	0.395500565476
0	0.110425598789
0	0.124964253825
1	0.815490365739
1	0.514730396208
0	0.281307033461
0	0.147452571908
0	0.426101552732
0	0.443725878616
0	0.366930680788
0	0.154854842667
0	0.383293548785
0	0.146008239748
0	0.476155057613
1	0.947601376853
0	0.29577324256
1	0.29820231292
1	0.746250832785
0	0.190795032041
0	0.140150632354
0	0.141609543067
0	0.312934298666
0	0.138503385324
1	0.929481798079
0	0.460695986951
1	0.910174851472
0	0.120001469976
0	0.104419757298
0	0.463407355772
0	0.450421815885
0	0.122320443155
0	0.209741630051
0	0.153649611184
0	0.248517563038
1	0.944104155583
1	0.552347083506
0	0.118425199403
0	0.1767544452
0	0.405379845952
0	0.355864951655
0	0.597233552778
0	0.278873922061
1	0.911231876775
0	0.442669779115
0	0.118830972522
0	0.206284700165
0	0.326478986218
0	0.159349272159
0	0.140923407682
1	0.691081265901
0	0.226081310288
1	0.904401201483
1	0.497170313125
0	0.232251736976
0	0.438674453752
0	0.079497819834
0	0.12541799672
0	0.125059100402
0	0.745193615937
0	0.126311650258
0	0.0803168228803
0	0.427648493915
0	0.340039081174
1	0.827780089067
1	0.95231038502
0	0.52008198157
0	0.191280305739
1	0.886781812026
0	0.176717716156
1	0.941259932614
1	0.833719283025
1	0.489454611478
0	0.140747871752
0	0.25680397989
0	0.137794468553
0	0.259096114128
0	0.133400767265
0	0.311925288856
1	0.466468143151
0	0.157544458903
0	0.613828363049
0	0.137405712745
0	0.766423222626
0	0.487642625434
1	0.928846501563
0	0.199638129038
0	0.290748351605
0	0.509540337827
0	0.371493470816
0	0.466210906845
0	0.175202540544
0	0.282534324587
0	0.736957133762
0	0.308580762002
0	0.230648876339
0	0.234607438265
0	0.180377837113
0	0.0968736551714
0	0.376385433143
0	0.387534845485
0	0.176245847233
0	0.127356493881
0	0.882523226183
0	0.334465743767
0	0.169522352659
0	0.173173467768
0	0.32252783808
0	0.599439234608
0	0.279100224085
1	0.904035470137
0	0.0778708471255
1	0.886509440033
0	0.470607295469
0	0.1573408216
0	0.725829602559
0	0.340895613991
0	0.557626153332
0	0.31203536185
0	0.35643432072
0	0.495843616396
0	0.164239474214
1	0.81677293622
1	0.461959575945
0	0.268231096636
0	0.42717039491
0	0.122808894228
0	0.253764867147
0	0.213531744046
0	0.133210327249
1	0.240118804665
0	0.442267658807
0	0.335265761895
0	0.403673263455
0	0.145487272498
0	0.278663436491
0	0.11857002858
0	0.186268995741
0	0.14958557277
0	0.382496590064
0	0.164425836221
0	0.156982883065
0	0.290969164536
0	0.0907136125295
0	0.371568611414
1	0.80370048044
0	0.328575597866
0	0.429697414483
0	0.467948806143
0	0.502203683123
0	0.358053081895
0	0.173966038087
0	0.12792687684
0	0.217158601138
0	0.166857542437
0	0.328488585304
0	0.47729275246
0	0.457790684299
0	0.37288755991
0	0.461900633609
0	0.490594848997
0	0.419518833171
0	0.164730234774
0	0.116515388606
0	0.229774295154
0	0.523425087846
1	0.942152275312
0	0.197439198255
0	0.534482925227
1	0.901124782764
0	0.14975647219
0	0.135825794042
0	0.226391813346
0	0.187052340139
0	0.579088173871
0	0.181573281226
0	0.302560552032
0	0.102497017138
0	0.432075123021
0	0.341926737599
1	0.962314906983
0	0.220214926894
0	0.269112333124
0	0.471572618533
1	0.86167684237
0	0.224824034748
0	0.131978361693
0	0.287386470925
0	0.277959520569
0	0.421030229314
0	0.188084863109
0	0.763754670588
0	0.357235486594
0	0.252447748523
1	0.646279695461
0	0.470557699026
0	0.383883221296
0	0.107790430967
0	0.170518026324
0	0.129995977215
0	0.322989640983
0	0.368025359802
0	0.219237779816
0	0.0937411956342
0	0.357299058246
1	0.874369565336
0	0.15526160937
1	0.743313806727
0	0.219083186613
1	0.949777141738
1	0.952688230377
0	0.554900110234
0	0.333381873308
1	0.897652323579
1	0.878353364803
0	0.161441940311
0	0.381591847195
0	0.245538814543
0	0.15671699852
0	0.315693565683
0	0.119023927806
0	0.541056791087
0	0.440151589501
0	0.182293776645
0	0.138794651696
0	0.305269691818
1	0.906967637567
0	0.575858756369
1	0.859070876831
0	0.400637952049
0	0.159674356264
1	0.871118232154
0	0.192393047739
1	0.564809749329
1	0.499760266455
0	0.34028381249
0	0.40477400568
1	0.901897286406
0	0.191181056793
1	0.860181930862
0	0.545297553257
0	0.463868188074
0	0.658550774045
1	0.771170754634
0	0.509318471853
0	0.156413884771
1	0.435238159962
0	0.213772603702
1	0.477696873911
0	0.142892114631
0	0.384336132575
0	0.30091309146
0	0.365123897747
1	0.803986154612
0	0.132650718535
0	0.350029212302
0	0.366675022323
0	0.168518527238
0	0.132638366605
0	0.29290661357
0	0.125624386576
0	0.186588339576
0	0.30527173913
0	0.613392033368
0	0.351741078055
0	0.245774449755
0	0.174820491269
1	0.333048132055
0	0.516591006142
0	0.146559000701
0	0.145283963438
0	0.130854107101
1	0.924524720656
0	0.282623473435
0	0.190518618326
0	0.2357026393
0	0.499595961989
1	0.469420707924
1	0.455650340153
1	0.400689655362
0	0.251888325928
0	0.241383232927
0	0.180459006511
0	0.262400606317
0	0.294086487652
0	0.22889258906
0	0.373648307166
0	0.188432911702
0	0.168931577845
0	0.486557215098
0	0.832629109782
0	0.321871475238
0	0.316041002994
0	0.385260273337
0	0.222834525953
0	0.201108301617
0	0.155019762739
0	0.108781343541
0	0.302790706786
0	0.16344213124
0	0.0886802320929
1	0.914627171253
0	0.472987038293
0	0.144468778619
1	0.908410102793
0	0.156824042808
0	0.19111434304
0	0.120971478606
0	0.514222997384
0	0.16293828315
0	0.480173246898
0	0.317970031681
0	0.221826380164
0	0.223497458939
0	0.0874479259507
0	0.102488589026
0	0.125988139103
0	0.140714853838
0	0.304792877603
0	0.2032566755
0	0.564279984942
0	0.453702867947
1	0.953971119531
0	0.168599454187
0	0.181012429692
0	0.197187314443
0	0.282154755529
0	0.390814617731
0	0.304480486089
0	0.355914657521
0	0.183042539413
1	0.916328844334
0	0.381058248705
0	0.453136559016
0	0.426376645859
0	0.136673747534
0	0.47298865571
0	0.193250520288
0	0.525839316059
0	0.190431401974
0	0.157106650812
0	0.182805539689
0	0.104401797043
0	0.631511402839
0	0.230410943091
0	0.493865056183
1	0.898585274503
0	0.149226089428
0	0.236325386491
0	0.339158388748
1	0.34245541059
0	0.415869205083
0	0.167523308288
0	0.20880737157
0	0.18103219916
0	0.291189805573
1	0.540991762288
0	0.2805063548
0	0.191470795529
0	0.202713179579
0	0.209033471412
0	0.242790337312
0	0.410716816513
0	0.314568012477
0	0.176576855484
0	0.138379120845
0	0.157529496556
0	0.506534793139
0	0.249222160623
0	0.1480247392
0	0.159151540858
0	0.398616157779
0	0.118241365802
0	0.276455084799
0	0.108482763623
0	0.217154898966
0	0.49926264653
0	0.158575169033
0	0.446306807211
0	0.135519174958
0	0.212954191759
0	0.097122052577
0	0.177852064094
0	0.111171039701
0	0.149042031163
0	0.400422098358
0	0.238785873284
0	0.215656603848
0	0.174764796085
0	0.19046317242
0	0.286834925892
0	0.242873712792
0	0.286503110741
0	0.485367842283
0	0.226245417177
0	0.222937239305
0	0.347300544369
0	0.116784136019
0	0.306090131722
0	0.223098815487
0	0.220145990581
0	0.193358540309
0	0.10804689108
0	0.10291205769
0	0.335683066111
0	0.0965919565908
0	0.0926924767492
0	0.183779301098
1	0.208513373
0	0.104558054491
0	0.621858630735
0	0.349694900019
0	0.136956173742
0	0.423117417638
0	0.132602050465
0	0.220054017189
0	0.301627808609
1	0.930441851868
0	0.420328400932
0	0.238932963069
0	0.479470408987
0	0.28571079779
0	0.160935788991
1	0.401414685379
0	0.132148997049
0	0.412872991012
0	0.234978083013
0	0.665608683867
0	0.485336824537
0	0.178485616977
0	0.189967456419
0	0.119237290906
0	0.218604287132
0	0.3198744278
0	0.171865427494
0	0.345950253549
0	0.462902946195
0	0.45422689373
0	0.282921817622
1	0.685813852425
0	0.139828018068
0	0.138897379586
0	0.180050163713
0	0.406784290193
0	0.120898917981
1	0.907992197099
0	0.223113640823
0	0.224512475419
0	0.159511067828
0	0.29778282488
0	0.317970031681
0	0.331329711394
0	0.101058723839
0	0.356420859768
0	0.263484236479
0	0.223000890471
0	0.308238733225
0	0.293542878325
0	0.322794131839
0	0.465736342361
0	0.149921892063
0	0.503358555653
0	0.212747574287
1	0.487780306181
0	0.297432699631
0	0.236386592739
1	0.660006850354
0	0.216156993354
0	0.160972717562
0	0.274426085424
0	0.205320334991
0	0.181818035749
0	0.177890302242
0	0.376554287756
0	0.138037195574
0	0.136745602054
1	0.941420154954
0	0.226908580778
0	0.214568971675
0	0.127934770027
1	0.810008298556
0	0.172925148632
0	0.141302034174
0	0.188103504627
0	0.382176770271
0	0.292605580117
0	0.372206233052
0	0.190379571418
0	0.296853789013
0	0.169702302924
0	0.466502811134
0	0.313196161147
0	0.191851858909
1	0.510525043296
0	0.190221816012
0	0.43895034061
0	0.264720051547
0	0.21571162103
0	0.231191149576
1	0.931358342644
0	0.392501084083
0	0.182836099929
0	0.113052450013
0	0.115130712421
1	0.849839535415
0	0.369580166682
0	0.143931833044
0	0.429537062108
0	0.472625201767
0	0.115493245162
0	0.272759155901
0	0.109591507487
0	0.110456194263
0	0.459749761062
0	0.33146722868
0	0.165364587834
0	0.339834086733
0	0.260818439835
1	0.516377189086
0	0.156997434977
0	0.157412665402
0	0.0953299809601
0	0.763851799858
0	0.315434643596
1	0.509888783049
0	0.165918972979
0	0.37399074124
0	0.242085567218
0	0.163952007544
0	0.18000266533
0	0.275402857831
0	0.220686288607
0	0.444061121994
0	0.118252180502
0	0.172414061754
0	0.316913604282
0	0.484924674304
0	0.169975985428
0	0.140757437653
0	0.590573659801
0	0.228738936844
1	0.364630756323
0	0.129937725892
0	0.489967335777
0	0.688523767033
0	0.121242773238
0	0.342936183334
0	0.257348429803
0	0.131129471788
0	0.633898782538
0	0.143675445813
0	0.131401795296
0	0.199792674515
0	0.0934403042568
0	0.83933292361
0	0.184765792295
0	0.297246180639
0	0.191007700114
0	0.131444303008
0	0.157967406478
0	0.499180032768
0	0.11408433817
0	0.209123915122
0	0.225545492977
0	0.314416338023
0	0.371200590168
0	0.12251437878
0	0.137943356455
0	0.208855135751
0	0.176894600271
0	0.417246676946
0	0.430808322267
0	0.295972338105
0	0.406013823502
0	0.401930151625
1	0.296571945524
0	0.18034057888
1	0.491273070346
0	0.358078423178
0	0.344290090766
0	0.153043589346
0	0.249330867488
0	0.321244691009
0	0.324543715517
0	0.171241759308
0	0.454620993615
0	0.339458901321
0	0.116519577311
0	0.408839077428
0	0.165251994276
0	0.354926583785
0	0.268411109937
0	0.383112491252
0	0.600672620674
0	0.153453601479
0	0.232836569458
0	0.164943702901
1	0.946330274902
0	0.209602623207
0	0.142854074529
0	0.212509619292
0	0.359645183882
0	0.281489986329
0	0.338421736313
1	0.827661084022
1	0.374531437622
0	0.148501817909
0	0.190387595804
0	0.106283370321
1	0.898525416782
0	0.544658920855
0	0.310623654108
1	0.913553920839
0	0.23172966568
0	0.129943864737
0	0.10074448892
0	0.174739107968
0	0.105373299682
0	0.34689580348
0	0.200832471723
0	0.111718002419
0	0.335823549106
0	0.68565483093
0	0.203732979594
0	0.285814110353
0	0.301584584447
0	0.160614569856
0	0.167787258519
0	0.197394385437
0	0.161698565313
0	0.153939661135
0	0.204530478409
0	0.589143976472
0	0.494476895814
0	0.349224578693
0	0.192318419323
0	0.102685976987
0	0.364762165107
0	0.206578251467
0	0.212464574483
0	0.479354376533
0	0.212897740783
0	0.244823136086
0	0.305624851803
0	0.157809402353
0	0.218484743718
0	0.138526360742
0	0.332576486314
0	0.230428727233
0	0.247567797123
0	0.16446816753
0	0.38397867361
0	0.165361496714
0	0.349734428211
0	0.148509762271
0	0.303356528318
0	0.117350386774
0	0.240015425233
1	0.28868603676
0	0.100497811023
0	0.241061875483
0	0.318992400725
0	0.25365906027
0	0.203916334627
0	0.192638034026
0	0.168082451918
0	0.268411109937
0	0.110167449528
0	0.153100704462
0	0.204912114924
0	0.112674011367
0	0.136556055239
0	0.178752113281
0	0.259626954428
0	0.184502084631
0	0.197231121498
0	0.535810158435
1	0.149086254969
0	0.47001152601
0	0.543193669166
1	0.502491146771
0	0.380247330539
0	0.27421403294
0	0.414486723528
0	0.137996796694
0	0.223208575526
1	0.331382331707
0	0.434951884854
0	0.44347934983
0	0.232578364698
0	0.346694676616
1	0.888876472815
1	0.96325875066
0	0.164191203968
0	0.138718124658
0	0.255092274302
0	0.435940352153
0	0.19734022852
0	0.324822755979
0	0.173344120199
0	0.15319114851
0	0.23425855143
0	0.197007376347
0	0.378980211446
0	0.238361545391
0	0.129790959718
0	0.167471162039
0	0.169437763048
0	0.191536836271
0	0.141992896772
0	0.25505139703
0	0.120199188248
0	0.233659217201
0	0.333172183982
0	0.195639271324
0	0.182733281088
0	0.184408759492
0	0.151974381457
1	0.8207915623
0	0.0870387701787
0	0.175802364192
0	0.325660185407
0	0.441253146842
0	0.137418281244
1	0.954458559926
1	0.931842316298
0	0.19894524753
0	0.242145192233
0	0.161202250603
0	0.309164334684
0	0.0797126930285
0	0.139562822744
1	0.924144823051
1	0.926492540327
0	0.13505301314
0	0.132017290275
0	0.0935498675803
0	0.51309757809
0	0.280080649194
0	0.517636601649
0	0.143071556686
1	0.891953439596
0	0.337018413586
0	0.222801406148
0	0.318044471837
0	0.369353267244
0	0.310792894378
1	0.909277586218
0	0.451162519406
1	0.299217891914
0	0.108646736151
0	0.220588449511
0	0.340593250363
0	0.100071918724
0	0.243313936716
0	0.131558288615
0	0.160614993729
0	0.226533817042
0	0.307031466698
0	0.516171030275
1	0.349876272116
0	0.147520491744
0	0.120413258825
0	0.316818918635
0	0.440485432191
0	0.216128128109
0	0.279172246673
0	0.49623332096
0	0.326230676697
0	0.189943486309
0	0.224624639663
0	0.330402555205
1	0.287383900875
0	0.193818603973
0	0.151512306915
1	0.905925392939
1	0.947293206587
1	0.94708493859
0	0.135086963778
0	0.248348849717
0	0.293591286276
0	0.166650801121
0	0.133577821848
0	0.115287865478
0	0.181381013361
1	0.888931826803
1	0.793127524292
1	0.923457188354
1	0.909621616212
1	0.959233228272
0	0.15578153591
1	0.643701861751
1	0.844414242018
0	0.148596382565
1	0.797156627139
0	0.52059409199
1	0.847225882228
1	0.933827080995
1	0.935158849154
0	0.107084882851
0	0.132647024683
0	0.380575781594
0	0.133994305229
0	0.334683471049
0	0.116451055076
0	0.110833740389
1	0.640583005885
0	0.124536428852
0	0.520255473728
1	0.548409647378
1	0.176241117773
0	0.277382946192
1	0.815706028784
0	0.526356715332
0	0.143879115718
0	0.264073165269
0	0.480369221684
0	0.241371720943
0	0.202728402856
0	0.0718314811917
0	0.83256011788
0	0.141575133654
0	0.112706296099
0	0.141497287475
0	0.174289817309
0	0.18479325319
0	0.22565140068
1	0.918173570962
0	0.331560585063
0	0.686015344104
0	0.738208227448
0	0.177770850338
1	0.532613217526
0	0.303027769178
0	0.110146192407
0	0.164762052401
0	0.146065346399
0	0.195918546363
0	0.284246951003
0	0.104907596556
0	0.332572612666
0	0.246263930334
0	0.180161759251
0	0.167874766999
0	0.346119423659
0	0.075385762993
0	0.0772106759376
1	0.339135790149
1	0.343849066705
0	0.667806386697
0	0.152560049453
1	0.814045727046
0	0.139451210462
0	0.074824505884
0	0.185637880814
0	0.200327340728
0	0.189994454513
0	0.295862070761
0	0.189216529505
0	0.405408682635
0	0.0970170442637
0	0.240128239828
0	0.197014457635
0	0.186202111442
0	0.387126790373
1	0.959449005601
0	0.149714217903
0	0.309466039988
0	0.386973444447
0	0.102959208702
0	0.586812851528
1	0.368544900492
0	0.337667126242
0	0.182562410718
0	0.507761748223
0	0.213512295261
0	0.153571948275
0	0.153212478496
0	0.304789631767
0	0.133796865202
0	0.194604794507
0	0.274609400024
0	0.115176374134
0	0.477647546907
0	0.294435236604
0	0.307433432624
0	0.203205551965
0	0.109472072014
0	0.472030788378
0	0.195254251296
0	0.0748230085973
0	0.329663547936
0	0.175330313997
0	0.298553669284
1	0.470389460731
0	0.324993053331
0	0.151218430007
0	0.503523817259
1	0.698130497412
0	0.118537228322
0	0.37248983104
0	0.349365236069
0	0.328342448596
0	0.38555965079
0	0.327667277488
0	0.19756152687
0	0.232683797051
0	0.110770989758
0	0.235621579853
1	0.279652940682
0	0.108091567447
1	0.523420835909
0	0.17444950064
1	0.866971233775
1	0.48118827327
0	0.240116342565
0	0.173720060202
0	0.11269130228
0	0.109495403408
0	0.201601811571
0	0.159669191841
1	0.540780818966
0	0.132443808475
0	0.311349993838
0	0.363324658943
0	0.412501290705
0	0.833639189034
0	0.234874973108
0	0.305578071408
0	0.47670447854
0	0.515421594483
0	0.416179406645
0	0.14675651323
0	0.225318381068
0	0.207856716057
0	0.111146846725
0	0.20714610316
0	0.152794968907
0	0.455150200395
0	0.214963385296
0	0.19556109315
0	0.52741697262
0	0.113195520715
0	0.132638366605
0	0.201760254096
0	0.269566514042
0	0.0910932671555
0	0.216681617923
0	0.105652536376
0	0.138065535587
0	0.161822286348
0	0.149472806582
0	0.455978483296
0	0.269197717107
0	0.121264486462
1	0.356341238005
0	0.173934982598
0	0.151618094368
0	0.468226422244
0	0.524300281236
0	0.465439538009
0	0.154916527505
0	0.156422882088
1	0.928950084196
0	0.171124092861
0	0.215679712067
0	0.313317093506
1	0.334018600089
0	0.100971790656
0	0.103738457428
0	0.475301687487
0	0.357922753895
0	0.49718363618
0	0.335525041679
0	0.120832668965
0	0.406100696749
0	0.348756722402
0	0.251885666983
0	0.2348002628
0	0.358908373877
0	0.358908373877
0	0.18521742869
0	0.180723709687
0	0.305182099705
0	0.104834101734
0	0.470308809125
0	0.337001258913
1	0.549702622559
0	0.154194730181
0	0.176620258092
0	0.321359768579
0	0.122511017966
0	0.20615683345
0	0.246084374502
0	0.206230914834
0	0.266861846097
0	0.308569546118
1	0.904630779935
0	0.237448200024
0	0.225982199805
1	0.541754688972
0	0.12250011255
0	0.0923698916805
0	0.0935072175504
0	0.119578057594
0	0.119596434237
0	0.208765824302
0	0.527938903338
0	0.551409892478
0	0.540355519458
1	0.942344080734
0	0.406185504264
0	0.122800251639
0	0.546969242138
0	0.11963358148
0	0.413586109957
0	0.0936128973244
0	0.105597291763
0	0.363663739636
0	0.223413534337
0	0.42951801494
0	0.166154555228
0	0.181601589399
0	0.206637324331
0	0.345833758217
0	0.285747551974
0	0.440096474139
0	0.474711001776
0	0.445196867984
0	0.125239281081
0	0.133431997627
0	0.38483877148
0	0.402732423292
0	0.144070820083
1	0.913075664353
1	0.931667917919
0	0.109315596467
0	0.162226757047
0	0.123383469892
0	0.208540810855
0	0.417100990842
0	0.522846227574
1	0.90726184463
0	0.137063430341
0	0.225102373482
0	0.128008703581
0	0.107373533202
